source_id,ra,dec,parallax,pmra,pmdec,phot_g_mean_mag,bp_rp
66507469798632320,57.489468160076925,23.84688194166913,7.6427806651503,21.530786822847254,-43.565036071731676,10.234675,0.90686226
66517468482370304,57.07140351416555,23.890150538515897,7.288929036654956,17.88603537123723,-45.49537923971175,10.245731,0.79774
65295430026352512,56.23507805711012,24.432404748893706,7.3971054023640885,19.698151724297123,-46.135081435179735,10.2749605,0.8318968
66788291938818304,56.59455349459927,24.569949769064657,7.393670835522528,19.683164514250493,-44.9936072177932,10.296593,0.8218441
66771146429454592,57.29898892437124,24.636381429891678,7.122279602702367,20.68263911903849,-44.73938013188233,10.304679,0.8060932
64899017426872960,56.696182198354265,22.91437971648443,7.188082380653626,18.758200870264197,-45.00169638409588,10.343078,0.8285723
65063707949772544,55.852346485569406,23.225742763279882,7.180158190946608,20.847828714748495,-41.444422185488314,10.357922,0.95835876
64981931772948480,56.575062291586306,23.486457610450035,7.179336279416077,19.818583154771783,-43.24129115752879,10.363573,1.1260824
68444878003882240,54.73703549837036,24.56961635010271,7.1600478835138714,20.161375137724104,-43.46365281158042,10.378874,0.8200331
65004712279475712,56.72404434206554,23.58335393181007,7.497436461447746,20.79610781492648,-45.153767216869234,10.388345,0.8150959
65276703968959488,56.435155513167,24.22010548147908,7.563215718435812,20.574860698295357,-47.20036506838736,10.392956,0.92116547
69847610026687104,56.614070394987166,25.13533113169354,7.435385667487052,20.86626267854035,-45.53996049628101,10.402031,0.8369837
66737095928811648,56.918616532110974,24.364356080566463,7.396118503759566,19.316594733162717,-45.4554205499203,10.402332,0.8469839
66809491897360896,56.728918631435576,24.796134519995736,7.406586641921977,19.300650310901055,-46.34158408595681,10.408444,0.83399963
66503449709270400,57.27555029668442,23.781037380088584,7.236496414377099,20.359244980198163,-45.959639382388794,10.430534,1.0322351
69811639676769536,56.08380493090035,24.7959610969443,7.509212453253538,19.89864206870716,-46.56763611816304,10.473494,0.8706722
68296890611072384,56.01485828940102,24.50404176791731,7.386998687843288,22.07258673357898,-45.87187150601032,10.5296545,0.90413
69840879814047872,56.26681313037545,25.257646866907518,7.428143353032573,18.647569844836685,-45.40830146952662,10.546825,0.8806629
65089336018173440,55.90730074032356,23.535787848747553,7.524981265385147,19.527245020995085,-45.2924067830061,10.5763235,0.8666191
65196370900147968,56.22443336960459,23.921085821362638,7.226440781576337,21.062076818946018,-45.346349053981676,10.590246,1.0418558
64770241424108032,56.174349922317965,22.464346002407783,7.552546175586704,22.07658515026903,-45.371615655295926,10.5909195,0.91566277
68322145018429952,56.05809868574246,24.779195241070113,7.33309960496548,20.641313656639063,-45.23559883830963,10.600085,0.88736725
69883417170175488,55.95181941670089,25.189861464713644,7.496096452318164,20.27366295500377,-46.57631857711389,10.628875,1.0470848
